date,temperature_2m_max,temperature_2m_min,relative_humidity_2m_max,relative_humidity_2m_min,rain_sum,snowfall_sum,pressure_msl_mean
1963-01-20 00:00:00+00:00,1.2167293,-5.547893,82.944626,64.0153,,,1032.3507
1963-01-21 00:00:00+00:00,1.170727,-4.8978844,86.88538,67.98188,,,1023.41364
1963-01-22 00:00:00+00:00,1.4247239,-0.34787586,90.82616,82.948456,,,1014.5766
1963-01-23 00:00:00+00:00,2.0287209,-0.84786713,88.76692,78.91504,,,1006.9394
1963-01-24 00:00:00+00:00,0.33271804,-2.7978585,92.70767,83.881615,,,1006.2023
1963-01-25 00:00:00+00:00,-1.0632846,-3.8478498,91.648445,83.848206,,,1009.2652
1963-01-26 00:00:00+00:00,-1.4592878,-4.147841,92.5892,80.81478,,,1020.3281
1963-01-27 00:00:00+00:00,2.7947097,-3.6478326,90.529976,74.78136,,,1007.99097
1963-01-28 00:00:00+00:00,5.748707,0.6021759,98.47074,81.74794,,,1011.25397
1963-01-29 00:00:00+00:00,8.702703,3.3521848,96.411514,47.714516,,,1017.11694
1963-01-30 00:00:00+00:00,9.606701,1.4521931,87.35227,36.6811,,,1014.87976
1963-01-31 00:00:00+00:00,9.960698,4.002202,93.29303,61.647682,,,1009.4426
1963-02-01 00:00:00+00:00,9.564695,1.3022106,94.233795,45.614258,,,1017.7056
1963-02-02 00:00:00+00:00,4.768693,-0.44778082,95.17456,75.58084,,,1026.1685
1963-02-03 00:00:00+00:00,9.072689,0.45222792,95.11533,60.547417,,,1025.8314
1963-02-04 00:00:00+00:00,12.076687,4.052236,83.0561,39.513992,,,1018.6943
1963-02-05 00:00:00+00:00,10.180684,3.452245,88.99686,52.480568,,,1010.85724
1963-02-06 00:00:00+00:00,9.734682,6.002254,74.93763,46.44715,,,994.1202
1963-02-07 00:00:00+00:00,8.688679,2.6522627,68.87839,44.413734,,,991.9831
1963-02-08 00:00:00+00:00,4.092676,0.902271,80.81915,61.380318,,,1000.8459
1963-02-09 00:00:00+00:00,3.1966734,-1.5977204,86.759926,60.346893,,,1019.2089
1963-02-10 00:00:00+00:00,9.800671,-0.5977118,85.70068,50.313477,,,1010.27185
1963-02-11 00:00:00+00:00,7.1546674,2.2022967,80.64145,66.280045,,,993.9347
1963-02-12 00:00:00+00:00,5.5086656,1.3023055,79.582214,60.246635,,,999.9977
1963-02-13 00:00:00+00:00,6.712662,-0.09768596,86.52298,74.21321,,,1009.7606
1963-02-14 00:00:00+00:00,8.81666,2.4523227,84.463745,55.179794,,,1002.3235
1963-02-15 00:00:00+00:00,4.7206564,0.5023313,88.40452,59.146378,,,998.7863
1963-02-16 00:00:00+00:00,3.1246538,0.4023399,88.345276,76.112946,,,1004.84924
1963-02-17 00:00:00+00:00,5.3286505,-0.54765135,87.28604,75.07953,,,1016.1122
1963-02-18 00:00:00+00:00,7.332648,1.4023572,90.22681,57.046104,,,1022.07513
1963-02-19 00:00:00+00:00,9.1866455,1.9023659,74.16757,47.012688,,,1024.8379
1963-02-20 00:00:00+00:00,10.290642,1.3023746,84.10834,50.97927,,,1028.6008
1963-02-21 00:00:00+00:00,9.14464,-0.29761675,88.0491,62.945847,,,1027.6638
1963-02-22 00:00:00+00:00,7.898637,3.8523917,97.989876,84.91243,,,1025.2268
1963-02-23 00:00:00+00:00,8.802634,1.1024004,97.93063,63.879005,,,1017.2896
1963-02-24 00:00:00+00:00,4.106631,0.40240893,97.8714,89.84558,,,1020.95264
1963-02-25 00:00:00+00:00,6.1106286,-0.59758234,97.812164,63.812172,,,1026.5155
1963-02-26 00:00:00+00:00,6.4646254,-0.6975738,97.75293,74.77875,,,1016.1784
1963-02-27 00:00:00+00:00,5.0186234,1.5524349,97.69369,85.74532,,,1009.74133
1963-02-28 00:00:00+00:00,4.97262,-1.3975563,97.63446,79.71191,,,1002.5042
1963-03-01 00:00:00+00:00,4.7266173,-1.9475477,97.575226,85.67848,,,1017.7671
1963-03-02 00:00:00+00:00,6.5806146,-0.34753922,97.51599,57.645058,,,1018.32996
1963-03-03 00:00:00+00:00,8.584612,-0.5475306,86.456764,69.61165,,,1002.7929
1963-03-04 00:00:00+00:00,6.9396544,0.114611596,96.50961,66.72452,,,1003.85315
1963-03-05 00:00:00+00:00,7.744846,-2.0215127,97.57849,66.8583,,,1013.4129
1963-03-06 00:00:00+00:00,5.7000384,-2.5076373,97.64737,60.992077,,,1026.5728
1963-03-07 00:00:00+00:00,10.85523,0.75623804,73.716255,45.12585,,,1021.03253
1963-03-08 00:00:00+00:00,8.560422,1.0201137,96.785126,72.25963,,,1018.6924
1963-03-09 00:00:00+00:00,8.815614,-2.0160108,97.85401,66.3934,,,1035.4521
1963-03-10 00:00:00+00:00,7.420806,-2.2521353,96.92288,66.52718,,,1037.6119
1963-03-11 00:00:00+00:00,6.4259977,-1.8382597,97.99176,69.660965,,,1034.7717
1963-03-12 00:00:00+00:00,1.4811901,-2.524384,98.06064,91.79474,,,1031.6316
1963-03-13 00:00:00+00:00,11.336382,-1.7105086,98.12952,64.92852,,,1026.3914
1963-03-14 00:00:00+00:00,9.091574,2.8033671,98.198395,74.062294,,,1020.75116
1963-03-15 00:00:00+00:00,5.446766,0.3672423,98.26727,88.19607,,,1027.811
1963-03-16 00:00:00+00:00,11.351957,1.4811178,93.33615,42.329853,,,1024.2708
1963-03-17 00:00:00+00:00,8.657149,1.4449935,98.40503,41.463623,,,1028.3306
1963-03-18 00:00:00+00:00,9.512341,2.4088688,86.47391,74.5974,,,1030.5903
1963-03-19 00:00:00+00:00,8.517532,3.1727443,89.54278,59.73118,,,1025.3501
1963-03-20 00:00:00+00:00,9.272725,1.5366199,98.61166,50.864956,,,1031.81
1963-03-21 00:00:00+00:00,12.627916,1.8004953,93.68055,48.998734,,,1032.1698
1963-03-22 00:00:00+00:00,15.133109,2.7643707,89.74943,51.132507,,,1027.6296
1963-03-23 00:00:00+00:00,11.938301,3.2282465,98.818306,57.26629,,,1029.6895
1963-03-24 00:00:00+00:00,10.443493,0.9421219,98.887184,66.40006,,,1036.3492
1963-03-25 00:00:00+00:00,13.948685,0.7059975,98.956055,50.533844,,,1040.909
1963-03-26 00:00:00+00:00,15.403876,2.669873,99.02493,76.66762,,,1040.8689
1963-03-27 00:00:00+00:00,13.059069,2.3337486,99.09382,70.8014,,,1039.2288
1963-03-28 00:00:00+00:00,15.3142605,3.9976244,99.16269,63.935177,,,1031.1885
1963-03-29 00:00:00+00:00,7.919454,-2.2885003,99.23157,30.068954,,,1035.9484
1963-03-30 00:00:00+00:00,7.274645,-3.6746252,75.300446,23.202728,,,1031.8081
1963-03-31 00:00:00+00:00,12.129837,-2.1607494,78.36933,31.336502,,,1020.3679
1963-04-01 00:00:00+00:00,17.585028,3.1031263,99.4382,63.470284,,,1016.42773
1963-04-02 00:00:00+00:00,16.490221,8.667001,91.50709,61.604057,,,1014.68756
1963-04-03 00:00:00+00:00,18.945414,6.180877,88.57596,51.737835,,,1019.34735
1963-04-04 00:00:00+00:00,16.000607,8.594752,83.644844,48.871613,,,1018.8072
1963-04-05 00:00:00+00:00,17.205797,6.5086274,89.713715,43.00539,,,1024.667
1963-04-06 00:00:00+00:00,15.160989,7.3725038,84.78259,53.139168,,,1022.92676
1963-04-07 00:00:00+00:00,12.81618,5.7863784,95.85147,71.27295,,,1015.6866
1963-04-08 00:00:00+00:00,10.821373,4.250255,93.92035,51.406723,,,1012.24634
1963-04-09 00:00:00+00:00,11.976564,4.66413,99.98923,50.5405,,,1017.0061
1963-04-10 00:00:00+00:00,12.131756,4.9780054,93.058105,71.67428,,,1022.966
1963-04-11 00:00:00+00:00,15.786948,7.6918817,94.12698,52.808052,,,1026.6259
1963-04-12 00:00:00+00:00,20.29214,8.755756,66.19586,46.94183,,,1018.5856
1963-04-13 00:00:00+00:00,14.347332,6.4696326,68.26474,39.075607,,,1025.7454
1963-04-14 00:00:00+00:00,11.002524,1.6835079,80.33362,32.20938,,,1028.3052
1963-04-15 00:00:00+00:00,11.757716,-0.0026166178,82.4025,27.343163,,,1034.7651
1963-04-16 00:00:00+00:00,14.962909,5.7612586,54.471375,28.476936,,,1027.9248
1963-04-17 00:00:00+00:00,19.618101,7.8251343,85.54025,39.610718,,,1022.28467
1963-04-18 00:00:00+00:00,13.773292,6.68901,93.60913,63.74449,,,1025.2445
1963-04-19 00:00:00+00:00,13.728483,5.802886,94.67801,57.878273,,,1020.90424
1963-04-20 00:00:00+00:00,13.633677,3.5167613,85.74688,53.012047,,,1022.9641
1963-04-21 00:00:00+00:00,17.088867,7.4806366,84.815765,52.14583,,,1023.2239
1963-04-22 00:00:00+00:00,20.344059,6.2945123,86.88464,41.279602,,,1020.08374
1963-04-23 00:00:00+00:00,11.249251,3.9083872,82.95352,48.41338,,,1027.7434
1963-04-24 00:00:00+00:00,14.104445,2.6222632,86.0224,25.547157,,,1037.3032
1963-04-25 00:00:00+00:00,15.009636,2.3861382,69.09128,27.680935,,,1034.0631
1963-04-26 00:00:00+00:00,19.814829,6.300014,91.16016,55.81471,,,1020.423
1963-04-27 00:00:00+00:00,19.92002,10.063889,98.229034,66.948494,,,1017.4827
1963-04-28 00:00:00+00:00,18.125212,6.227765,66.29792,45.082268,,,1020.2425
1963-04-29 00:00:00+00:00,18.230402,7.991641,61.36679,49.21604,,,1019.70233
1963-04-30 00:00:00+00:00,19.385595,9.905516,90.43567,62.349823,,,1017.26215
1963-05-01 00:00:00+00:00,21.540789,10.169392,96.50455,54.483597,,,1015.722
1963-05-02 00:00:00+00:00,19.99598,7.1332664,94.573425,62.61738,,,1013.98175
1963-05-03 00:00:00+00:00,15.201172,5.6471424,88.6423,42.751152,,,1025.9417
1963-05-04 00:00:00+00:00,16.423437,4.639356,79.73313,29.814053,,,1030.9077
1963-05-05 00:00:00+00:00,17.2957,6.131571,82.82396,37.876945,,,1026.6738
1963-05-06 00:00:00+00:00,16.717966,6.773785,78.914795,43.93985,,,1028.5399
1963-05-07 00:00:00+00:00,15.990231,5.966,83.005615,47.002747,,,1030.8059
1963-05-08 00:00:00+00:00,19.312496,6.308214,84.09644,41.065647,,,1027.1721
1963-05-09 00:00:00+00:00,22.48476,8.550428,87.18726,47.12854,,,1022.5383
1963-05-10 00:00:00+00:00,21.307026,7.792642,89.2781,43.19144,,,1024.5044
1963-05-11 00:00:00+00:00,16.929289,5.3348565,83.36893,31.254341,,,1024.5706
1963-05-12 00:00:00+00:00,14.051555,4.277071,66.459755,33.317234,,,1023.0366
1963-05-13 00:00:00+00:00,14.12382,2.719285,71.55058,33.38014,,,1026.3027
1963-05-14 00:00:00+00:00,15.896086,3.5115004,70.64141,30.443031,,,1027.669
1963-05-15 00:00:00+00:00,17.768349,4.8537135,67.73224,32.505936,,,1025.9349
1963-05-16 00:00:00+00:00,15.090614,4.495928,70.82306,18.568829,,,1025.1011
1963-05-17 00:00:00+00:00,16.512877,3.5381427,67.91389,37.63173,,,1018.8672
1963-05-18 00:00:00+00:00,20.235144,7.6303573,69.004715,48.694626,,,1012.6334
1963-05-19 00:00:00+00:00,16.157408,4.3725715,84.09555,32.757526,,,1014.3995
1963-05-20 00:00:00+00:00,20.029673,3.5147843,80.18637,41.820427,,,1015.6655
1963-05-21 00:00:00+00:00,24.351938,12.157,81.27721,38.883324,,,1013.1317
1963-05-22 00:00:00+00:00,20.174204,11.999212,73.368034,45.946224,,,1011.4978
1963-05-23 00:00:00+00:00,19.14647,11.141428,80.45886,51.009125,,,1016.16394
1963-05-24 00:00:00+00:00,20.818733,11.433641,91.54969,70.07202,,,1020.2301
1963-05-25 00:00:00+00:00,28.091,15.075856,92.64052,41.13492,,,1015.69617
1963-05-26 00:00:00+00:00,22.213263,14.66807,88.73134,46.197815,,,1015.6623
1963-05-27 00:00:00+00:00,14.185528,8.560285,93.82217,80.26072,,,1024.1284
1963-05-28 00:00:00+00:00,22.257792,7.952499,96.912994,42.323612,,,1022.79456
1963-05-29 00:00:00+00:00,23.230057,11.494713,87.00383,40.386513,,,1014.6606
1963-05-30 00:00:00+00:00,21.65232,12.736927,94.09466,53.44941,,,1012.1268
1963-05-31 00:00:00+00:00,18.874584,11.179142,86.185486,69.51231,,,1013.99286
1963-06-01 00:00:00+00:00,19.996853,10.171355,95.27631,58.57521,,,1015.85895
1963-06-02 00:00:00+00:00,19.969116,10.613569,92.36714,33.638107,,,1022.3251
1963-06-03 00:00:00+00:00,23.04138,10.605784,92.45797,52.701008,,,1019.69116
1963-06-04 00:00:00+00:00,21.413645,12.497999,93.5488,34.763905,,,1022.2573
1963-06-05 00:00:00+00:00,18.48591,11.140213,91.63962,64.8268,,,1016.3235
1963-06-06 00:00:00+00:00,14.6581745,10.132427,90.73045,63.8897,,,1011.9896
1963-06-07 00:00:00+00:00,14.280439,9.924641,96.82127,68.9526,,,1013.5557
1963-06-08 00:00:00+00:00,16.102705,8.866856,91.91211,66.0155,,,1012.42175
1963-06-09 00:00:00+00:00,14.37497,7.7090697,92.00294,55.0784,,,1010.3879
1963-06-10 00:00:00+00:00,15.297234,7.0012846,97.093765,69.1413,,,1010.354
1963-06-11 00:00:00+00:00,13.669498,8.793497,91.184586,62.204197,,,1010.22015
1963-06-12 00:00:00+00:00,14.241766,8.735713,94.27542,63.267094,,,1011.78625
1963-06-13 00:00:00+00:00,15.414032,8.027927,90.36625,53.329987,,,1010.25244
1963-06-14 00:00:00+00:00,15.886295,8.220142,92.45707,58.392887,,,1012.71857
1963-06-15 00:00:00+00:00,20.458555,8.462356,89.5479,46.455788,,,1017.48456
1963-06-16 00:00:00+00:00,24.730825,12.354569,79.63873,41.51869,,,1014.9507
1963-06-17 00:00:00+00:00,24.003088,12.846785,81.72955,50.58158,,,1013.3168
1963-06-18 00:00:00+00:00,16.825354,12.388998,82.82038,71.64448,,,1018.1829
1963-06-19 00:00:00+00:00,16.597618,9.981213,86.91121,47.707382,,,1020.64905
1963-06-20 00:00:00+00:00,15.269882,8.823427,87.00204,49.770283,,,1017.3152
1963-06-21 00:00:00+00:00,12.492147,10.115642,91.092865,85.833176,,,1003.4814
1963-06-22 00:00:00+00:00,14.614412,9.807855,90.18369,68.89607,,,1003.9475
1963-06-23 00:00:00+00:00,18.336678,11.40007,84.27452,58.958977,,,1004.71356
1963-06-24 00:00:00+00:00,17.208942,10.842284,74.36535,60.021873,,,1005.4797
1963-06-25 00:00:00+00:00,14.381208,9.734498,70.456184,48.084766,,,1013.44574
1963-06-26 00:00:00+00:00,16.80347,8.526713,72.547,36.14767,,,1017.61194
1963-06-27 00:00:00+00:00,18.275738,8.868927,86.63783,54.21057,,,1013.7781
1963-06-28 00:00:00+00:00,19.348,11.611141,91.72866,51.273468,,,1003.24414
1963-06-29 00:00:00+00:00,15.120266,10.903355,94.81949,70.336365,,,1004.9102
1963-06-30 00:00:00+00:00,14.442529,10.445569,88.91032,65.39926,,,1007.6764
1963-07-01 00:00:00+00:00,13.664796,9.687784,85.001144,66.46216,,,1004.5424
1963-07-02 00:00:00+00:00,16.58706,11.229998,91.09197,58.525063,,,1000.2086
1963-07-03 00:00:00+00:00,17.313704,10.624661,93.15142,62.568092,,,1006.2768
1963-07-04 00:00:00+00:00,18.571007,10.7364645,85.991234,67.47206,,,1008.96045
1963-07-05 00:00:00+00:00,17.028307,10.498269,84.83104,52.376038,,,1012.7439
1963-07-06 00:00:00+00:00,17.63561,9.710072,88.67085,74.280014,,,1011.12744
1963-07-07 00:00:00+00:00,21.092915,12.921875,93.51066,50.183983,,,1007.11096
1963-07-08 00:00:00+00:00,19.950218,11.93368,85.35048,51.08795,,,1008.7945
1963-07-09 00:00:00+00:00,19.507519,11.895483,87.19028,53.991924,,,1014.3779
1963-07-10 00:00:00+00:00,20.96482,12.907288,88.03009,59.895897,,,1008.16156
1963-07-11 00:00:00+00:00,19.772123,11.419091,85.869896,46.79987,,,1012.54504
1963-07-12 00:00:00+00:00,21.329426,10.430894,86.7097,47.703842,,,1016.4285
1963-07-13 00:00:00+00:00,26.436728,14.392698,81.549515,55.60781,,,1007.412
1963-07-14 00:00:00+00:00,21.79403,15.954502,73.38933,43.511784,,,1008.29553
1963-07-15 00:00:00+00:00,18.701334,13.266304,84.22913,57.41576,,,1010.77905
1963-07-16 00:00:00+00:00,14.408634,11.278109,86.068954,69.31973,,,1015.16266
1963-07-17 00:00:00+00:00,15.715939,11.189914,86.90875,65.223694,,,1014.44617
1963-07-18 00:00:00+00:00,15.47324,12.301715,96.748566,81.12767,,,1014.5296
1963-07-19 00:00:00+00:00,22.080542,13.713519,99.58838,58.031643,,,1017.6131
1963-07-20 00:00:00+00:00,22.587843,13.9253235,96.42818,61.935616,,,1019.9967
1963-07-21 00:00:00+00:00,26.245146,14.737128,86.268,41.83959,,,1020.38025
1963-07-22 00:00:00+00:00,27.652447,17.098932,83.1078,42.743565,,,1018.66364
1963-07-23 00:00:00+00:00,28.409748,18.810734,83.94761,46.64753,,,1018.2472
1963-07-24 00:00:00+00:00,31.11705,18.872538,84.78742,46.551506,,,1019.2308
1963-07-25 00:00:00+00:00,34.474358,22.88434,76.62723,35.455475,,,1017.3143
1963-07-26 00:00:00+00:00,24.931656,17.696146,80.46704,48.359444,,,1015.99786
1963-07-27 00:00:00+00:00,18.388958,12.35795,91.30685,66.26342,,,1017.48126
1963-07-28 00:00:00+00:00,17.346258,11.469753,98.14665,57.167393,,,1016.9648
1963-07-29 00:00:00+00:00,18.603561,11.681557,82.986465,56.07136,,,1021.3483
1963-07-30 00:00:00+00:00,21.110867,10.643361,99.82627,43.975338,,,1024.0319
1963-07-31 00:00:00+00:00,22.868166,12.155165,100.0,50.87931,,,1018.11536
1963-08-01 00:00:00+00:00,24.775469,15.116968,96.5059,60.78328,,,1014.39886
1963-08-02 00:00:00+00:00,23.532772,15.528772,97.3457,56.68725,,,1018.98236
1963-08-03 00:00:00+00:00,26.740076,15.490575,100.0,48.59122,,,1018.4658
1963-08-04 00:00:00+00:00,25.997375,17.602379,100.0,60.495193,,,1018.84937
1963-08-05 00:00:00+00:00,26.504679,16.514183,100.0,56.399166,,,1019.9329
1963-08-06 00:00:00+00:00,22.661982,13.7259865,100.0,47.303135,,,1023.5165
1963-08-07 00:00:00+00:00,23.769283,12.58779,100.0,52.207108,,,1025.5
1963-08-08 00:00:00+00:00,27.126585,14.749594,92.38456,43.111084,,,1024.1833
1963-08-09 00:00:00+00:00,28.933886,17.061398,85.224365,38.015053,,,1023.86694
1963-08-10 00:00:00+00:00,30.841188,18.273203,76.06417,30.919025,,,1024.7505
1963-08-11 00:00:00+00:00,31.098494,19.735003,74.90399,33.822998,,,1021.8339
1963-08-12 00:00:00+00:00,31.255795,18.546808,82.74379,30.72697,,,1016.9176
1963-08-13 00:00:00+00:00,30.763096,18.158613,92.5836,38.63094,,,1015.2011
1963-08-14 00:00:00+00:00,30.470398,19.920418,78.423416,33.534916,,,1018.08453
1963-08-15 00:00:00+00:00,29.8277,18.83222,86.26322,34.438885,,,1017.9681
1963-08-16 00:00:00+00:00,31.435003,18.344025,85.10303,24.342857,,,1014.5516
1963-08-17 00:00:00+00:00,31.092304,17.105827,61.94284,26.24683,,,1013.53503
1963-08-18 00:00:00+00:00,27.59961,19.917631,85.78265,50.150803,,,1013.21857
1963-08-19 00:00:00+00:00,24.406908,18.479437,92.62246,69.05477,,,1012.4021
1963-08-20 00:00:00+00:00,24.664211,15.991239,96.46227,61.958748,,,1007.68567
1963-08-21 00:00:00+00:00,19.921515,14.803042,99.30208,75.86272,,,1005.2692
1963-08-22 00:00:00+00:00,21.128815,11.764846,99.14189,57.766693,,,1009.9527
1963-08-23 00:00:00+00:00,19.48612,10.0266485,91.9817,44.67066,,,1015.2362
1963-08-24 00:00:00+00:00,16.14342,9.6384535,98.82151,61.574635,,,1016.8197
1963-08-25 00:00:00+00:00,16.250723,11.700256,98.661316,76.47861,,,1015.1032
1963-08-26 00:00:00+00:00,18.808025,11.06206,98.50112,53.382576,,,1014.68677
1963-08-27 00:00:00+00:00,21.665327,11.323865,91.340935,45.28655,,,1014.47034
1963-08-28 00:00:00+00:00,16.52263,10.585668,89.18075,49.19052,,,1017.2537
1963-08-29 00:00:00+00:00,19.079933,9.747471,98.02055,41.094494,,,1011.93726
1963-08-30 00:00:00+00:00,20.537233,12.659275,92.86036,36.998463,,,1004.62085
1963-08-31 00:00:00+00:00,18.644535,11.6210785,68.70017,42.90243,,,1009.00433
1963-09-01 00:00:00+00:00,19.45184,10.7328825,81.53998,44.806408,,,1013.48785
1963-09-02 00:00:00+00:00,20.31379,10.543661,89.4384,42.72764,,,1016.8869
1963-09-03 00:00:00+00:00,21.489685,11.751363,86.51266,38.70064,,,1015.83246
1963-09-04 00:00:00+00:00,17.215578,13.859063,93.586914,60.67364,,,1010.67816
1963-09-05 00:00:00+00:00,16.14148,12.466765,97.661156,81.646645,,,1006.9237
1963-09-06 00:00:00+00:00,18.967373,11.274468,97.73541,61.61965,,,1009.6693
1963-09-07 00:00:00+00:00,17.893265,10.73217,97.80967,76.59265,,,1013.415
1963-09-08 00:00:00+00:00,15.319162,13.189872,97.88392,99.56566,,,1017.4605
1963-09-09 00:00:00+00:00,15.99506,12.047574,97.958176,83.53866,,,1021.2062
1963-09-10 00:00:00+00:00,20.070955,10.555274,98.03243,51.511658,,,1023.1518
1963-09-11 00:00:00+00:00,19.096851,12.012977,98.10668,83.48466,,,1022.0974
1963-09-12 00:00:00+00:00,20.572746,12.87068,98.18093,68.45766,,,1024.4431
1963-09-13 00:00:00+00:00,21.798641,10.878381,98.255196,56.430668,,,1025.5886
1963-09-14 00:00:00+00:00,23.924538,13.086082,98.329445,57.403667,,,1024.8342
1963-09-15 00:00:00+00:00,24.850431,14.593784,98.4037,67.37667,,,1026.4797
1963-09-16 00:00:00+00:00,25.926329,15.851484,95.47794,48.349678,,,1023.2255
1963-09-17 00:00:00+00:00,18.952227,10.909188,98.5522,53.322678,,,1024.0712
1963-09-18 00:00:00+00:00,21.87812,9.116891,97.62646,60.295673,,,1021.51666
1963-09-19 00:00:00+00:00,19.204018,12.22459,98.700714,77.26868,,,1022.0624
1963-09-20 00:00:00+00:00,17.579912,8.382294,98.77496,56.241684,,,1028.708
1963-09-21 00:00:00+00:00,17.955809,7.339995,98.84921,41.214684,,,1027.4536
1963-09-22 00:00:00+00:00,18.481703,6.8476977,98.92346,55.187687,,,1026.1992
1963-09-23 00:00:00+00:00,19.857601,7.3553987,98.99772,56.160694,,,1027.7448
1963-09-24 00:00:00+00:00,19.283495,9.013101,99.071976,63.133694,,,1022.09045
1963-09-25 00:00:00+00:00,17.309391,11.120802,99.14623,83.106705,,,1015.33606
1963-09-26 00:00:00+00:00,16.985287,8.178505,99.22048,76.0797,,,1008.8816
1963-09-27 00:00:00+00:00,13.911182,6.9362063,94.29474,52.052704,,,1012.9273
1963-09-28 00:00:00+00:00,14.187078,5.043909,99.36899,48.025707,,,1010.97284
1963-09-29 00:00:00+00:00,10.512973,3.4516098,99.443245,54.998703,,,1009.4185
1963-09-30 00:00:00+00:00,11.13887,4.209312,99.51749,59.97171,,,1002.3642
1963-10-01 00:00:00+00:00,9.664766,6.2670135,99.59175,98.94472,,,985.3097
1963-10-02 00:00:00+00:00,9.29066,8.024714,99.666,94.91772,,,988.45544
1963-10-03 00:00:00+00:00,10.616555,5.8824162,99.74025,68.89072,,,1001.3011
1963-10-04 00:00:00+00:00,12.392453,7.140119,99.81451,71.86372,,,985.4466
1963-10-05 00:00:00+00:00,11.268349,7.39782,98.888756,53.836723,,,997.59216
1963-10-06 00:00:00+00:00,11.544244,5.355523,96.96302,69.80972,,,1016.7378
1963-10-07 00:00:00+00:00,14.77014,10.163223,100.0,84.78273,,,1014.7835
1963-10-08 00:00:00+00:00,12.746035,5.520927,100.0,51.75573,,,1024.029
1963-10-09 00:00:00+00:00,12.92193,3.8786278,93.185776,53.72873,,,1021.0747
1963-10-10 00:00:00+00:00,14.597826,8.83633,85.260025,43.701744,,,1007.7203
1963-10-11 00:00:00+00:00,12.523722,6.0440316,77.33428,47.674744,,,1016.46594
1963-10-12 00:00:00+00:00,14.249619,4.101733,79.40853,71.64774,,,1017.0116
1963-10-13 00:00:00+00:00,12.975514,7.1594353,84.48279,44.620743,,,1016.9573
1963-10-14 00:00:00+00:00,11.351409,3.5671365,81.55704,49.593742,,,1028.2028
1963-10-15 00:00:00+00:00,13.777306,3.224839,76.63129,32.56675,,,1025.5485
1963-10-16 00:00:00+00:00,15.653201,6.4325404,80.70555,62.53975,,,1021.194
1963-10-17 00:00:00+00:00,12.979097,5.8902426,82.7798,58.51275,,,1020.63965
1963-10-18 00:00:00+00:00,14.954992,7.0979447,74.85406,53.48575,,,1011.78516
1963-10-19 00:00:00+00:00,11.130889,7.455646,66.92831,46.458763,,,1014.8309
1963-10-20 00:00:00+00:00,10.906785,4.7133484,79.00256,57.431755,,,1016.57654
1963-10-21 00:00:00+00:00,14.982679,10.371049,82.07681,60.404762,,,1001.72205
1963-10-22 00:00:00+00:00,12.808576,6.2287517,85.15106,57.37777,,,996.6677
1963-10-23 00:00:00+00:00,11.7844715,7.8364534,89.22532,75.35077,,,999.0133
1963-10-24 00:00:00+00:00,10.010367,7.5441546,91.29957,63.32377,,,998.55896
1963-10-25 00:00:00+00:00,7.986263,5.5518565,89.373825,73.296776,,,988.3046
1963-10-26 00:00:00+00:00,6.76216,5.809558,90.44808,82.26978,,,990.0502
1963-10-27 00:00:00+00:00,9.2880535,5.4672604,87.52234,70.24278,,,995.79584
1963-10-28 00:00:00+00:00,9.91395,4.7749624,88.59659,69.21578,,,1014.44147
1963-10-29 00:00:00+00:00,7.1398463,2.2826643,88.670845,78.18879,,,1026.2871
1963-10-30 00:00:00+00:00,7.5157433,3.7903657,92.7451,85.16179,,,1032.2327
1963-10-31 00:00:00+00:00,11.741637,5.898068,89.81934,60.13479,,,1024.3782
1963-11-01 00:00:00+00:00,8.417533,4.605769,91.8936,75.10779,,,1008.6239
1963-11-02 00:00:00+00:00,7.628224,2.4509814,94.93456,57.07583,,,1008.9832
1963-11-03 00:00:00+00:00,2.7135718,-0.32462236,94.92004,83.03561,,,1010.06525
1963-11-04 00:00:00+00:00,5.2989197,-0.85022664,93.905495,66.99538,,,1003.4472
1963-11-05 00:00:00+00:00,11.484267,4.97417,83.89095,52.955147,,,1000.8292
1963-11-06 00:00:00+00:00,10.169616,5.1485662,89.87643,57.914917,,,1001.01135
1963-11-07 00:00:00+00:00,6.8049645,3.7729616,88.86189,70.87469,,,1009.8934
1963-11-08 00:00:00+00:00,10.140311,5.797358,86.84735,59.83445,,,1004.37537
1963-11-09 00:00:00+00:00,6.425659,5.1217546,89.832825,79.79423,,,1013.7574
1963-11-10 00:00:00+00:00,9.211007,4.54615,85.81828,52.753998,,,1008.1394
1963-11-11 00:00:00+00:00,5.346357,1.7205462,95.803764,76.71377,,,1016.5215
1963-11-12 00:00:00+00:00,9.681704,1.4449425,95.78923,84.67354,,,1005.5034
1963-11-13 00:00:00+00:00,11.317052,1.5193385,92.77469,55.63331,,,983.9855
1963-11-14 00:00:00+00:00,4.1524,-0.20626529,95.760155,47.59307,,,1005.5675
1963-11-15 00:00:00+00:00,8.237749,0.2681307,97.74562,82.55285,,,1011.04956
1963-11-16 00:00:00+00:00,7.423096,4.742527,94.731094,82.51261,,,1010.8316
1963-11-17 00:00:00+00:00,12.208444,4.416923,94.71655,57.47238,,,998.2136
1963-11-18 00:00:00+00:00,4.7937927,-1.0086808,96.70203,82.43215,,,1004.6957
1963-11-19 00:00:00+00:00,2.0291414,-1.4342848,94.68749,82.39192,,,1010.9776
1963-11-20 00:00:00+00:00,6.764488,0.6401113,96.67295,79.35169,,,997.9597
1963-11-21 00:00:00+00:00,6.299837,3.0645072,91.658424,70.31146,,,990.24176
